Season,Gamecode,Home,Player_ID,IsStarter,IsPlaying,Team,Dorsal,Player,Minutes,Points,FieldGoalsMade2,FieldGoalsAttempted2,FieldGoalsMade3,FieldGoalsAttempted3,FreeThrowsMade,FreeThrowsAttempted,OffensiveRebounds,DefensiveRebounds,TotalRebounds,Assistances,Steals,Turnovers,BlocksFavour,BlocksAgainst,FoulsCommited,FoulsReceived,Valuation,Plusminus,gamecode,group,datetime,TeamScore,OpponentScore,TeamName,OpponentName,PlayerName,Pos,total_fp
2023,243,1,P002100   ,0.0,0.0,ASV,12,"DE COLO, NANDO",27.13,13,1,4,3,8,2,4,0,2,2,4,4,3,0,1,2,9,16,9.0,E2023_243,Regular Season,2024-03-01 20:00:00,81,77,LDLC ASVEL VILLEURBANNE,EA7 EMPORIO ARMANI MILAN,N. De colo,G,17.6
2023,243,1,P003526   ,1.0,0.0,ASV,23,"LIGHTY, DAVID",12.08,3,0,1,1,1,0,0,0,0,0,2,1,0,0,0,3,1,3,3.0,E2023_243,Regular Season,2024-03-01 20:00:00,81,77,LDLC ASVEL VILLEURBANNE,EA7 EMPORIO ARMANI MILAN,D. Lighty,F,3.3
2023,243,1,P012731   ,1.0,1.0,ASV,24,"NDIAYE, MBAYE",15.38,9,4,4,0,1,1,2,1,5,6,0,0,1,1,0,0,1,14,-8.0,E2023_243,Regular Season,2024-03-01 20:00:00,81,77,LDLC ASVEL VILLEURBANNE,EA7 EMPORIO ARMANI MILAN,M. Ndiaye,F,15.4
2023,243,1,P011386   ,0.0,0.0,ASV,31,"YAACOV, NOAM",18.27,9,2,2,1,1,2,2,2,0,2,2,1,0,0,0,4,1,11,0.0,E2023_243,Regular Season,2024-03-01 20:00:00,81,77,LDLC ASVEL VILLEURBANNE,EA7 EMPORIO ARMANI MILAN,N. Yaacov,G,12.1
2023,243,0,P007032   ,1.0,1.0,MIL,0,"LO, MAODO",27.3,15,3,6,3,7,0,2,0,0,0,2,0,1,0,1,1,3,8,4.0,E2023_243,Regular Season,2024-03-01 20:00:00,77,81,EA7 EMPORIO ARMANI MILAN,LDLC ASVEL VILLEURBANNE,M. Lo,G,8.0
2023,243,0,P012800   ,1.0,0.0,MIL,1,"MCGRUDER, RODNEY",23.63,9,3,4,0,3,3,3,1,1,2,3,1,1,0,0,3,3,10,-17.0,E2023_243,Regular Season,2024-03-01 20:00:00,77,81,EA7 EMPORIO ARMANI MILAN,LDLC ASVEL VILLEURBANNE,R. Mcgruder,G,10.0
2023,243,0,P009960   ,0.0,1.0,MIL,2,"POYTHRESS, ALEX",6.13,0,0,1,0,1,0,0,0,4,4,0,0,2,0,0,1,1,0,-1.0,E2023_243,Regular Season,2024-03-01 20:00:00,77,81,EA7 EMPORIO ARMANI MILAN,LDLC ASVEL VILLEURBANNE,A. Poythress,C,0.0
2023,243,0,P006701   ,0.0,0.0,MIL,3,"BORTOLANI, GIORDANO",6.7,0,0,0,0,2,0,0,0,1,1,0,0,1,0,0,1,1,-2,-8.0,E2023_243,Regular Season,2024-03-01 20:00:00,77,81,EA7 EMPORIO ARMANI MILAN,LDLC ASVEL VILLEURBANNE,G. Bortolani,G,-2.0
2023,243,0,P002849   ,1.0,0.0,MIL,9,"MELLI, NICOLO",25.28,4,1,4,0,2,2,2,1,2,3,0,0,0,1,0,2,2,3,-5.0,E2023_243,Regular Season,2024-03-01 20:00:00,77,81,EA7 EMPORIO ARMANI MILAN,LDLC ASVEL VILLEURBANNE,N. Melli,F,3.0
2023,243,0,P001518   ,0.0,0.0,MIL,17,"RICCI, GIAMPAOLO",14.18,4,2,3,0,2,0,0,4,0,4,0,1,0,0,0,5,0,1,-11.0,E2023_243,Regular Season,2024-03-01 20:00:00,77,81,EA7 EMPORIO ARMANI MILAN,LDLC ASVEL VILLEURBANNE,G. Ricci,F,1.0
2023,243,0,P011205   ,0.0,1.0,MIL,22,"HALL, DEVON",26.65,19,0,2,5,9,4,4,0,4,4,3,1,1,1,0,3,2,20,9.0,E2023_243,Regular Season,2024-03-01 20:00:00,77,81,EA7 EMPORIO ARMANI MILAN,LDLC ASVEL VILLEURBANNE,D. Hall,G,20.0
2023,243,0,P007831   ,1.0,1.0,MIL,31,"SHIELDS, SHAVON",35.72,9,1,4,2,6,1,1,2,7,9,1,1,2,0,0,1,5,15,0.0,E2023_243,Regular Season,2024-03-01 20:00:00,77,81,EA7 EMPORIO ARMANI MILAN,LDLC ASVEL VILLEURBANNE,S. Shields,F,15.0
2023,243,0,P002812   ,0.0,0.0,MIL,42,"HINES, KYLE",13.5,11,4,4,0,0,3,4,1,0,1,0,0,1,0,0,5,5,10,7.0,E2023_243,Regular Season,2024-03-01 20:00:00,77,81,EA7 EMPORIO ARMANI MILAN,LDLC ASVEL VILLEURBANNE,K. Hines,C,10.0
2023,243,0,P007201   ,1.0,1.0,MIL,77,"VOIGTMANN, JOHANNES",20.9,6,3,4,0,2,0,0,1,4,5,3,0,1,0,0,0,0,10,2.0,E2023_243,Regular Season,2024-03-01 20:00:00,77,81,EA7 EMPORIO ARMANI MILAN,LDLC ASVEL VILLEURBANNE,J. Voigtmann,C,10.0
2023,241,1,P010391   ,0.0,1.0,MUN,0,"WEILER-BABB, NICK",25.22,4,1,1,0,4,2,2,0,2,2,5,1,3,0,0,2,3,6,6.0,E2023_241,Regular Season,2024-03-01 20:30:00,74,66,FC BAYERN MUNICH,CRVENA ZVEZDA MERIDIANBET BELGRADE,N. Weiler-babb,G,6.6
2023,241,1,P011987   ,1.0,1.0,MUN,3,"EDWARDS, CARSEN",18.03,4,1,3,0,2,2,2,0,0,0,3,1,1,0,0,1,5,7,0.0,E2023_241,Regular Season,2024-03-01 20:30:00,74,66,FC BAYERN MUNICH,CRVENA ZVEZDA MERIDIANBET BELGRADE,C. Edwards,G,7.7
2023,241,1,P001557   ,0.0,0.0,MUN,7,"GIFFEY, NIELS",11.42,0,0,1,0,2,0,0,1,1,2,0,1,0,0,0,0,0,0,-5.0,E2023_241,Regular Season,2024-03-01 20:30:00,74,66,FC BAYERN MUNICH,CRVENA ZVEZDA MERIDIANBET BELGRADE,N. Giffey,F,0.0
2023,241,1,P006760   ,0.0,0.0,MUN,9,"BONGA, ISAAC",15.43,6,0,1,2,2,0,0,0,4,4,0,0,0,1,0,3,1,8,4.0,E2023_241,Regular Season,2024-03-01 20:30:00,74,66,FC BAYERN MUNICH,CRVENA ZVEZDA MERIDIANBET BELGRADE,I. Bonga,F,8.8
2023,241,1,P008985   ,1.0,1.0,MUN,10,"BOLMARO, LEANDRO",15.6,7,1,3,1,1,2,2,1,1,2,3,0,0,1,1,4,2,8,3.0,E2023_241,Regular Season,2024-03-01 20:30:00,74,66,FC BAYERN MUNICH,CRVENA ZVEZDA MERIDIANBET BELGRADE,L. Bolmaro,G,8.8
2023,241,1,P001288   ,1.0,1.0,MUN,11,"LUCIC, VLADIMIR",26.73,5,0,1,1,1,2,2,0,5,5,2,1,2,0,0,0,2,12,4.0,E2023_241,Regular Season,2024-03-01 20:30:00,74,66,FC BAYERN MUNICH,CRVENA ZVEZDA MERIDIANBET BELGRADE,V. Lucic,F,13.2
2023,241,1,P004508   ,0.0,0.0,MUN,13,"OBST, ANDREAS",21.35,9,0,1,3,8,0,0,0,1,1,1,1,0,0,0,2,2,6,11.0,E2023_241,Regular Season,2024-03-01 20:30:00,74,66,FC BAYERN MUNICH,CRVENA ZVEZDA MERIDIANBET BELGRADE,A. Obst,G,6.6
2023,241,1,P003583   ,1.0,1.0,MUN,14,"IBAKA, SERGE",24.22,12,6,7,0,0,0,0,2,6,8,3,0,0,0,1,0,1,22,-1.0,E2023_241,Regular Season,2024-03-01 20:30:00,74,66,FC BAYERN MUNICH,CRVENA ZVEZDA MERIDIANBET BELGRADE,S. Ibaka,C,24.2
2023,241,1,P005478   ,0.0,0.0,MUN,17,"WIMBERG, NIKLAS",0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,E2023_241,Regular Season,2024-03-01 20:30:00,74,66,FC BAYERN MUNICH,CRVENA ZVEZDA MERIDIANBET BELGRADE,N. Wimberg,F,0.0
2023,241,1,P007639   ,0.0,0.0,MUN,22,"BRANKOVIC, DANKO",11.52,5,1,4,1,1,0,0,1,3,4,1,0,0,0,0,1,0,6,6.0,E2023_241,Regular Season,2024-03-01 20:30:00,74,66,FC BAYERN MUNICH,CRVENA ZVEZDA MERIDIANBET BELGRADE,D. Brankovic,C,6.6
2023,241,1,P012123   ,0.0,0.0,MUN,30,"KHARCHENKOV, IVAN",0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,E2023_241,Regular Season,2024-03-01 20:30:00,74,66,FC BAYERN MUNICH,CRVENA ZVEZDA MERIDIANBET BELGRADE,I. Kharchenkov,G,0.0
2023,241,1,P007056   ,1.0,0.0,MUN,31,"BOOKER, DEVIN",30.48,22,7,11,1,5,5,6,0,6,6,0,2,1,0,0,3,3,20,12.0,E2023_241,Regular Season,2024-03-01 20:30:00,74,66,FC BAYERN MUNICH,CRVENA ZVEZDA MERIDIANBET BELGRADE,D. Booker,C,22.0
2023,241,0,P012801   ,1.0,1.0,RED,1,"SMART, JAVONTE",22.0,13,4,5,1,5,2,2,0,2,2,1,1,1,0,0,2,2,11,1.0,E2023_241,Regular Season,2024-03-01 20:30:00,66,74,CRVENA ZVEZDA MERIDIANBET BELGRADE,FC BAYERN MUNICH,J. Smart,G,11.0
2023,241,0,P004720   ,0.0,0.0,RED,2,"LAZAREVIC, STEFAN",3.55,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,-3,0.0,E2023_241,Regular Season,2024-03-01 20:30:00,66,74,CRVENA ZVEZDA MERIDIANBET BELGRADE,FC BAYERN MUNICH,S. Lazarevic,F,-3.0
2023,241,0,P005099   ,0.0,0.0,RED,5,"HANGA, ADAM",15.98,4,0,3,1,3,1,2,0,1,1,1,1,1,1,0,0,3,4,-7.0,E2023_241,Regular Season,2024-03-01 20:30:00,66,74,CRVENA ZVEZDA MERIDIANBET BELGRADE,FC BAYERN MUNICH,A. Hanga,F,4.0
2023,241,0,P007960   ,0.0,0.0,RED,7,"DAVIDOVAC, DEJAN",17.2,3,0,1,1,1,0,0,1,3,4,0,1,0,0,0,0,1,8,-3.0,E2023_241,Regular Season,2024-03-01 20:30:00,66,74,CRVENA ZVEZDA MERIDIANBET BELGRADE,FC BAYERN MUNICH,D. Davidovac,F,8.0
2023,241,0,P002553   ,1.0,1.0,RED,9,"MITROVIC, LUKA",18.42,9,4,5,0,1,1,2,2,2,4,0,0,0,0,0,3,1,8,3.0,E2023_241,Regular Season,2024-03-01 20:30:00,66,74,CRVENA ZVEZDA MERIDIANBET BELGRADE,FC BAYERN MUNICH,L. Mitrovic,F,8.0
2023,241,0,PLUO      ,0.0,0.0,RED,10,"LAZIC, BRANKO",13.68,0,0,0,0,2,0,0,1,1,2,0,0,0,0,0,2,1,-1,-7.0,E2023_241,Regular Season,2024-03-01 20:30:00,66,74,CRVENA ZVEZDA MERIDIANBET BELGRADE,FC BAYERN MUNICH,B. Lazic,G,-1.0
2023,241,0,P008966   ,0.0,1.0,RED,18,"TOBEY, MIKE",12.17,3,0,0,1,4,0,0,0,1,1,0,0,0,0,0,0,0,1,-9.0,E2023_241,Regular Season,2024-03-01 20:30:00,66,74,CRVENA ZVEZDA MERIDIANBET BELGRADE,FC BAYERN MUNICH,M. Tobey,C,1.0
2023,241,0,P009035   ,1.0,0.0,RED,21,"BOLOMBOY, JOEL",24.77,11,4,6,1,2,0,0,5,4,9,0,0,1,1,0,0,1,18,2.0,E2023_241,Regular Season,2024-03-01 20:30:00,66,74,CRVENA ZVEZDA MERIDIANBET BELGRADE,FC BAYERN MUNICH,J. Bolomboy,C,18.0
2023,241,0,P000848   ,0.0,1.0,RED,26,"NEDOVIC, NEMANJA",21.12,10,1,4,2,7,2,2,0,3,3,1,0,1,0,1,2,3,5,-12.0,E2023_241,Regular Season,2024-03-01 20:30:00,66,74,CRVENA ZVEZDA MERIDIANBET BELGRADE,FC BAYERN MUNICH,N. Nedovic,G,5.0
2023,241,0,P006436   ,1.0,1.0,RED,31,"GIEDRAITIS, ROKAS",21.47,4,2,5,0,1,0,0,0,1,1,0,1,0,0,0,3,0,-1,-1.0,E2023_241,Regular Season,2024-03-01 20:30:00,66,74,CRVENA ZVEZDA MERIDIANBET BELGRADE,FC BAYERN MUNICH,R. Giedraitis,F,-1.0
2023,241,0,P011941   ,0.0,0.0,RED,33,"GILLESPIE, FREDDIE",7.45,2,1,2,0,0,0,0,0,1,1,0,0,0,0,0,0,1,3,-9.0,E2023_241,Regular Season,2024-03-01 20:30:00,66,74,CRVENA ZVEZDA MERIDIANBET BELGRADE,FC BAYERN MUNICH,F. Gillespie,C,3.0
2023,241,0,P012044   ,1.0,0.0,RED,99,"DOS SANTOS, YAGO",22.2,7,1,5,1,4,2,2,2,6,8,6,1,4,0,1,5,3,8,2.0,E2023_241,Regular Season,2024-03-01 20:30:00,66,74,CRVENA ZVEZDA MERIDIANBET BELGRADE,FC BAYERN MUNICH,Y. Dos santos,G,8.0
2023,240,1,P011244   ,0.0,0.0,BAR,1,"DA SILVA, OSCAR",7.75,2,1,2,0,2,0,0,0,1,1,0,0,0,0,0,1,0,-1,-5.0,E2023_240,Regular Season,2024-03-01 20:30:00,67,77,FC BARCELONA,AS MONACO,O. Da silva,F,-1.0
2023,240,1,P000925   ,1.0,1.0,BAR,6,"VESELY, JAN",26.38,19,7,8,0,0,5,6,3,7,10,1,3,0,0,0,4,5,32,-2.0,E2023_240,Regular Season,2024-03-01 20:30:00,67,77,FC BARCELONA,AS MONACO,J. Vesely,C,32.0
2023,240,1,P009992   ,0.0,1.0,BAR,8,"BRIZUELA, DARIO",13.57,2,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,2,-5.0,E2023_240,Regular Season,2024-03-01 20:30:00,67,77,FC BARCELONA,AS MONACO,D. Brizuela,G,2.0
2023,240,1,PLFW      ,0.0,0.0,BAR,9,"RUBIO, RICKY",11.23,5,2,4,0,1,1,1,1,1,2,1,0,0,0,1,1,1,4,-9.0,E2023_240,Regular Season,2024-03-01 20:30:00,67,77,FC BARCELONA,AS MONACO,R. Rubio,G,4.0
2023,240,1,P004866   ,1.0,0.0,BAR,10,"KALINIC, NIKOLA",20.95,2,1,1,0,7,0,0,0,2,2,3,0,1,0,0,3,1,-3,-6.0,E2023_240,Regular Season,2024-03-01 20:30:00,67,77,FC BARCELONA,AS MONACO,N. Kalinic,F,-3.0
2023,240,1,P002939   ,1.0,1.0,BAR,13,"SATORANSKY, TOMAS",23.22,8,1,2,2,4,0,0,0,2,2,4,1,1,0,1,2,1,9,2.0,E2023_240,Regular Season,2024-03-01 20:30:00,67,77,FC BARCELONA,AS MONACO,T. Satoransky,G,9.0
2023,240,1,P003196   ,0.0,0.0,BAR,14,"HERNANGOMEZ, WILLY",13.62,3,0,4,0,0,3,6,2,5,7,2,2,0,0,1,0,4,10,-8.0,E2023_240,Regular Season,2024-03-01 20:30:00,67,77,FC BARCELONA,AS MONACO,W. Hernangomez,C,10.0
2023,240,1,P006435   ,1.0,1.0,BAR,20,"LAPROVITTOLA, NICOLAS",25.05,13,2,5,2,6,3,3,2,1,3,2,0,4,0,0,4,3,6,-2.0,E2023_240,Regular Season,2024-03-01 20:30:00,67,77,FC BARCELONA,AS MONACO,N. Laprovittola,G,6.0
2023,240,1,P003478   ,0.0,0.0,BAR,21,"ABRINES, ALEX",15.3,4,1,1,0,2,2,2,1,2,3,0,0,1,0,0,2,2,4,-4.0,E2023_240,Regular Season,2024-03-01 20:30:00,67,77,FC BARCELONA,AS MONACO,A. Abrines,F,4.0
2023,240,1,P012745   ,1.0,1.0,BAR,22,"PARKER, JABARI",30.48,7,2,8,0,3,3,4,0,2,2,0,0,2,0,0,2,2,-3,-5.0,E2023_240,Regular Season,2024-03-01 20:30:00,67,77,FC BARCELONA,AS MONACO,J. Parker,F,-3.0
2023,240,1,P010641   ,0.0,0.0,BAR,23,"NNAJI, JAMES",0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,E2023_240,Regular Season,2024-03-01 20:30:00,67,77,FC BARCELONA,AS MONACO,J. Nnaji,C,0.0
2023,240,1,P007519   ,0.0,0.0,BAR,31,"JOKUBAITIS, ROKAS",12.45,2,1,3,0,1,0,0,0,0,0,1,0,1,0,0,1,2,0,-6.0,E2023_240,Regular Season,2024-03-01 20:30:00,67,77,FC BARCELONA,AS MONACO,R. Jokubaitis,G,0.0
2023,240,0,P011212   ,0.0,1.0,MCO,2,"OKOBO, ELIE",25.55,7,2,4,1,6,0,0,0,5,5,4,1,3,0,0,4,2,5,8.0,E2023_240,Regular Season,2024-03-01 20:30:00,77,67,AS MONACO,FC BARCELONA,E. Okobo,G,5.5
2023,240,0,P011231   ,1.0,0.0,MCO,4,"BLOSSOMGAME, JARON",21.4,10,5,6,0,2,0,0,4,3,7,0,0,1,1,0,1,2,15,5.0,E2023_240,Regular Season,2024-03-01 20:30:00,77,67,AS MONACO,FC BARCELONA,J. Blossomgame,F,16.5
2023,240,0,P010588   ,1.0,1.0,MCO,10,"BROWN, JOHN",24.1,3,1,3,0,0,1,2,2,1,3,1,1,1,0,0,3,1,2,4.0,E2023_240,Regular Season,2024-03-01 20:30:00,77,67,AS MONACO,FC BARCELONA,J. Brown,F,2.2
2023,240,0,P011226   ,0.0,1.0,MCO,11,"DIALLO, ALPHA",27.92,4,0,1,1,3,1,2,1,5,6,1,1,1,0,0,2,2,7,7.0,E2023_240,Regular Season,2024-03-01 20:30:00,77,67,AS MONACO,FC BARCELONA,A. Diallo,F,7.7
2023,240,0,P004790   ,0.0,0.0,MCO,12,"CORNELIE, PETR",10.67,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,2,0,-1,6.0,E2023_240,Regular Season,2024-03-01 20:30:00,77,67,AS MONACO,FC BARCELONA,P. Cornelie,F,-0.9
2023,240,0,P002581   ,0.0,0.0,MCO,14,"JAITEH, MAM",4.82,1,0,3,0,0,1,2,1,0,1,0,0,1,0,0,1,1,-3,-7.0,E2023_240,Regular Season,2024-03-01 20:30:00,77,67,AS MONACO,FC BARCELONA,M. Jaiteh,C,-2.7
2023,240,0,P012709   ,0.0,0.0,MCO,15,"WALKER, KEMBA",6.1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,8.0,E2023_240,Regular Season,2024-03-01 20:30:00,77,67,AS MONACO,FC BARCELONA,K. Walker,G,0.0
2023,240,0,PLCZ      ,1.0,1.0,MCO,20,"MOTIEJUNAS, DONATAS",12.5,12,3,4,2,3,0,0,1,2,3,1,1,0,0,0,4,1,12,4.0,E2023_240,Regular Season,2024-03-01 20:30:00,77,67,AS MONACO,FC BARCELONA,D. Motiejunas,C,13.2
2023,240,0,P012515   ,0.0,0.0,MCO,22,"TARPEY, TERRY",0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,E2023_240,Regular Season,2024-03-01 20:30:00,77,67,AS MONACO,FC BARCELONA,T. Tarpey,G,0.0
2023,240,0,P008099   ,1.0,0.0,MCO,32,"STRAZEL, MATTHEW",17.75,13,4,6,0,1,5,5,0,1,1,3,1,0,0,0,2,4,17,4.0,E2023_240,Regular Season,2024-03-01 20:30:00,77,67,AS MONACO,FC BARCELONA,M. Strazel,G,18.7
2023,240,0,P011196   ,0.0,0.0,MCO,45,"HALL, DONTA",18.55,10,5,5,0,0,0,0,2,5,7,1,0,0,2,0,1,1,20,11.0,E2023_240,Regular Season,2024-03-01 20:30:00,77,67,AS MONACO,FC BARCELONA,D. Hall,G,22.0
2023,240,0,P005985   ,1.0,1.0,MCO,55,"JAMES, MIKE",30.65,17,4,9,2,8,3,6,0,8,8,4,1,2,0,0,2,6,18,0.0,E2023_240,Regular Season,2024-03-01 20:30:00,77,67,AS MONACO,FC BARCELONA,M. James,G,19.8
2023,244,1,P007200   ,1.0,1.0,IST,0,"LARKIN, SHANE",26.37,28,3,3,6,9,4,5,0,3,3,4,0,1,0,0,1,4,33,21.0,E2023_244,Regular Season,2024-03-07 18:30:00,109,86,ANADOLU EFES ISTANBUL,FC BAYERN MUNICH,S. Larkin,G,36.3
2023,244,1,P006590   ,0.0,0.0,IST,1,"BEAUBOIS, RODRIGUE",19.95,6,2,4,0,3,2,2,1,2,3,1,1,1,0,0,1,2,6,5.0,E2023_244,Regular Season,2024-03-07 18:30:00,109,86,ANADOLU EFES ISTANBUL,FC BAYERN MUNICH,R. Beaubois,G,6.6
2023,244,1,P009846   ,0.0,1.0,IST,6,"BRYANT, ELIJAH",19.05,10,1,3,2,5,2,2,0,2,2,4,1,2,2,0,2,2,12,8.0,E2023_244,Regular Season,2024-03-07 18:30:00,109,86,ANADOLU EFES ISTANBUL,FC BAYERN MUNICH,E. Bryant,G,13.2
2023,244,1,P004888   ,1.0,1.0,IST,12,"CLYBURN, WILL",28.88,21,2,3,3,7,8,9,0,2,2,3,1,1,0,0,0,5,25,18.0,E2023_244,Regular Season,2024-03-07 18:30:00,109,86,ANADOLU EFES ISTANBUL,FC BAYERN MUNICH,W. Clyburn,F,27.5
2023,244,1,P011078   ,0.0,1.0,IST,13,"THOMPSON, DARIUS",20.23,10,2,3,2,2,0,0,0,1,1,3,1,2,1,0,2,1,12,19.0,E2023_244,Regular Season,2024-03-07 18:30:00,109,86,ANADOLU EFES ISTANBUL,FC BAYERN MUNICH,D. Thompson,G,13.2
2023,244,1,PLHK      ,1.0,0.0,IST,21,"PLEISS, TIBOR",6.13,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,-8.0,E2023_244,Regular Season,2024-03-07 18:30:00,109,86,ANADOLU EFES ISTANBUL,FC BAYERN MUNICH,T. Pleiss,C,1.1
2023,244,1,P009513   ,1.0,0.0,IST,23,"HOLLATZ, JUSTUS",13.45,6,3,3,0,1,0,0,0,0,0,2,3,0,0,0,2,0,8,1.0,E2023_244,Regular Season,2024-03-07 18:30:00,109,86,ANADOLU EFES ISTANBUL,FC BAYERN MUNICH,J. Hollatz,G,8.8
2023,244,1,P012710   ,1.0,0.0,IST,24,"OSMANI, ERCAN",14.55,11,1,1,3,4,0,0,1,2,3,1,1,1,0,0,4,1,11,10.0,E2023_244,Regular Season,2024-03-07 18:30:00,109,86,ANADOLU EFES ISTANBUL,FC BAYERN MUNICH,E. Osmani,F,12.1
2023,244,1,P012788   ,0.0,0.0,IST,25,"OTURU, DAN",13.9,2,1,2,0,0,0,0,0,1,1,0,0,0,0,0,3,0,-1,27.0,E2023_244,Regular Season,2024-03-07 18:30:00,109,86,ANADOLU EFES ISTANBUL,FC BAYERN MUNICH,D. Oturu,C,-0.9
2023,244,1,P006372   ,0.0,0.0,IST,33,"YILMAZ, ERKAN",0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,E2023_244,Regular Season,2024-03-07 18:30:00,109,86,ANADOLU EFES ISTANBUL,FC BAYERN MUNICH,E. Yilmaz,F,0.0
2023,244,1,P009664   ,0.0,0.0,IST,35,"WILLIS, DEREK",17.52,9,2,2,1,4,2,2,2,3,5,0,0,0,0,0,1,3,13,10.0,E2023_244,Regular Season,2024-03-07 18:30:00,109,86,ANADOLU EFES ISTANBUL,FC BAYERN MUNICH,D. Willis,F,14.3
2023,244,1,P011981   ,0.0,1.0,IST,88,"JONES, TYRIQUE",19.97,4,2,3,0,0,0,0,1,4,5,2,0,0,0,0,2,2,10,4.0,E2023_244,Regular Season,2024-03-07 18:30:00,109,86,ANADOLU EFES ISTANBUL,FC BAYERN MUNICH,T. Jones,C,11.0
2023,244,0,P010391   ,0.0,1.0,MUN,0,"WEILER-BABB, NICK",11.73,0,0,1,0,0,0,0,1,0,1,2,1,1,0,1,2,0,-1,-11.0,E2023_244,Regular Season,2024-03-07 18:30:00,86,109,FC BAYERN MUNICH,ANADOLU EFES ISTANBUL,N. Weiler-babb,G,-1.0
2023,244,0,P007975   ,0.0,0.0,MUN,1,"FRANCISCO, SYLVAIN",21.03,9,1,1,1,5,4,6,1,1,2,1,0,0,0,0,2,6,10,-12.0,E2023_244,Regular Season,2024-03-07 18:30:00,86,109,FC BAYERN MUNICH,ANADOLU EFES ISTANBUL,S. Francisco,G,10.0
2023,244,0,P011987   ,1.0,1.0,MUN,3,"EDWARDS, CARSEN",17.27,19,3,3,3,8,4,4,0,1,1,0,0,2,0,1,1,2,13,-14.0,E2023_244,Regular Season,2024-03-07 18:30:00,86,109,FC BAYERN MUNICH,ANADOLU EFES ISTANBUL,C. Edwards,G,13.0
2023,244,0,P001557   ,0.0,0.0,MUN,7,"GIFFEY, NIELS",7.98,0,0,1,0,2,0,0,0,0,0,1,1,2,0,0,1,0,-4,-14.0,E2023_244,Regular Season,2024-03-07 18:30:00,86,109,FC BAYERN MUNICH,ANADOLU EFES ISTANBUL,N. Giffey,F,-4.0
2023,244,0,P006760   ,0.0,0.0,MUN,9,"BONGA, ISAAC",11.33,0,0,1,0,1,0,0,1,1,2,0,0,1,0,0,4,1,-4,-12.0,E2023_244,Regular Season,2024-03-07 18:30:00,86,109,FC BAYERN MUNICH,ANADOLU EFES ISTANBUL,I. Bonga,F,-4.0
2023,244,0,P008985   ,1.0,1.0,MUN,10,"BOLMARO, LEANDRO",22.78,10,5,6,0,0,0,0,0,1,1,4,2,4,0,1,4,1,8,-7.0,E2023_244,Regular Season,2024-03-07 18:30:00,86,109,FC BAYERN MUNICH,ANADOLU EFES ISTANBUL,L. Bolmaro,G,8.0
2023,244,0,P001288   ,1.0,0.0,MUN,11,"LUCIC, VLADIMIR",28.67,18,1,3,5,5,1,1,0,3,3,4,1,2,0,0,3,1,20,-2.0,E2023_244,Regular Season,2024-03-07 18:30:00,86,109,FC BAYERN MUNICH,ANADOLU EFES ISTANBUL,V. Lucic,F,20.0
2023,244,0,P004508   ,0.0,0.0,MUN,13,"OBST, ANDREAS",14.92,3,0,0,1,3,0,0,0,1,1,1,0,0,0,0,0,0,3,-7.0,E2023_244,Regular Season,2024-03-07 18:30:00,86,109,FC BAYERN MUNICH,ANADOLU EFES ISTANBUL,A. Obst,G,3.0
2023,244,0,P003583   ,1.0,1.0,MUN,14,"IBAKA, SERGE",25.8,15,4,6,1,1,4,4,1,5,6,3,0,1,0,0,1,3,23,-14.0,E2023_244,Regular Season,2024-03-07 18:30:00,86,109,FC BAYERN MUNICH,ANADOLU EFES ISTANBUL,S. Ibaka,C,23.0
2023,244,0,P005478   ,0.0,0.0,MUN,17,"WIMBERG, NIKLAS",6.53,2,1,1,0,1,0,0,0,2,2,0,0,0,0,0,0,1,4,-8.0,E2023_244,Regular Season,2024-03-07 18:30:00,86,109,FC BAYERN MUNICH,ANADOLU EFES ISTANBUL,N. Wimberg,F,4.0
2023,244,0,P007639   ,0.0,0.0,MUN,22,"BRANKOVIC, DANKO",4.65,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,-8.0,E2023_244,Regular Season,2024-03-07 18:30:00,86,109,FC BAYERN MUNICH,ANADOLU EFES ISTANBUL,D. Brankovic,C,-1.0
2023,244,0,P007056   ,1.0,1.0,MUN,31,"BOOKER, DEVIN",27.3,8,1,2,0,2,6,6,1,4,5,1,2,3,0,0,1,4,13,-6.0,E2023_244,Regular Season,2024-03-07 18:30:00,86,109,FC BAYERN MUNICH,ANADOLU EFES ISTANBUL,D. Booker,C,13.0
